Book,Chapter,Verse,Asker,Asked,Link,Content
EZK,33,11,,,https://www.blueletterbible.org/esv/EZK/33/11,"Tell them, ‘ “As I live,” says the Lord Yahweh, “I have no pleasure in the death of the wicked, but that the wicked turn from his way and live. Turn, turn from your evil ways! For why will you die, house of Israel?” ’"
EZK,33,25,,,https://www.blueletterbible.org/esv/EZK/33/25,"Therefore tell them, ‘The Lord Yahweh says: “You eat with the blood, and lift up your eyes to your idols, and shed blood. So should you possess the land?"
EZK,33,26,,,https://www.blueletterbible.org/esv/EZK/33/26,"You stand on your sword, you work abomination, and every one of you defiles his neighbor’s wife. So should you possess the land?” ’"
EZK,34,2,,,https://www.blueletterbible.org/esv/EZK/34/2,"“Son of man, prophesy against the shepherds of Israel. Prophesy, and tell them, even the shepherds, ‘The Lord Yahweh says: “Woe to the shepherds of Israel who feed themselves! Shouldn’t the shepherds feed the sheep?"
EZK,34,18,,,https://www.blueletterbible.org/esv/EZK/34/18,"Does it seem a small thing to you to have fed on the good pasture, but you must tread down with your feet the residue of your pasture? And to have drunk of the clear waters, but must you foul the residue with your feet?"
EZK,37,3,,,https://www.blueletterbible.org/esv/EZK/37/3,"He said to me, “Son of man, can these bones live?” I answered, “Lord Yahweh, you know.”"
EZK,37,18,,,https://www.blueletterbible.org/esv/EZK/37/18,"“When the children of your people speak to you, saying, ‘Won’t you show us what you mean by these?’"
EZK,38,13,,,https://www.blueletterbible.org/esv/EZK/38/13,"Sheba, Dedan, and the merchants of Tarshish, with all its young lions, will ask you, ‘Have you come to take the plunder? Have you assembled your company to take the prey, to carry away silver and gold, to take away livestock and goods, to take great plunder?’ ” ’"
EZK,38,14,,,https://www.blueletterbible.org/esv/EZK/38/14,"“Therefore, son of man, prophesy, and tell Gog, ‘The Lord Yahweh says: “In that day when my people Israel dwells securely, will you not know it?"
EZK,38,17,,,https://www.blueletterbible.org/esv/EZK/38/17,"“ ‘The Lord Yahweh says: “Are you he of whom I spoke in old time by my servants the prophets of Israel, who prophesied in those days for years that I would bring you against them?"
EZK,47,6,,,https://www.blueletterbible.org/esv/EZK/47/6,"He said to me, “Son of man, have you seen this?” Then he brought me and caused me to return to the bank of the river."
DAN,1,10,,,https://www.blueletterbible.org/esv/DAN/1/10,"The prince of the eunuchs said to Daniel, “I fear my lord the king, who has appointed your food and your drink. For why should he see your faces worse looking than the youths who are of your own age? Then you would endanger my head with the king.”"
DAN,2,15,,,https://www.blueletterbible.org/esv/DAN/2/15,"He answered Arioch the king’s captain, “Why is the decree so urgent from the king?” Then Arioch made the thing known to Daniel."
DAN,2,26,,,https://www.blueletterbible.org/esv/DAN/2/26,"The king answered Daniel, whose name was Belteshazzar, “Are you able to make known to me the dream which I have seen, and its interpretation?”"
DAN,3,14,,,https://www.blueletterbible.org/esv/DAN/3/14,"Nebuchadnezzar answered them, “Is it true, Shadrach, Meshach, and Abednego, that you don’t serve my gods and you don’t worship the golden image which I have set up?"
DAN,3,15,,,https://www.blueletterbible.org/esv/DAN/3/15,"Now if you are ready whenever you hear the sound of the horn, flute, zither, lyre, harp, pipe, and all kinds of music to fall down and worship the image which I have made, good; but if you don’t worship, you shall be cast the same hour into the middle of a burning fiery furnace. Who is that god who will deliver you out of my hands?”"
DAN,3,24,,,https://www.blueletterbible.org/esv/DAN/3/24,"Then Nebuchadnezzar the king was astonished and rose up in haste. He spoke and said to his counselors, “Didn’t we cast three men bound into the middle of the fire?” They answered the king, “True, O king.”"
DAN,4,30,,,https://www.blueletterbible.org/esv/DAN/4/30,"The king spoke and said, “Is not this great Babylon, which I have built for the royal dwelling place by the might of my power and for the glory of my majesty?”"
DAN,4,35,,,https://www.blueletterbible.org/esv/DAN/4/35,"All the inhabitants of the earth are reputed as nothing; and he does according to his will in the army of heaven, and among the inhabitants of the earth; and no one can stop his hand, or ask him, “What are you doing?”"
DAN,5,13,,,https://www.blueletterbible.org/esv/DAN/5/13,"Then Daniel was brought in before the king. The king spoke and said to Daniel, “Are you that Daniel of the children of the captivity of Judah, whom the king my father brought out of Judah?"
DAN,6,12,,,https://www.blueletterbible.org/esv/DAN/6/12,"Then they came near, and spoke before the king concerning the king’s decree: “Haven’t you signed a decree that every man who makes a petition to any god or man within thirty days, except to you, O king, shall be cast into the den of lions?” The king answered, “This thing is true, according to the law of the Medes and Persians, which doesn’t alter.”"
DAN,6,20,,,https://www.blueletterbible.org/esv/DAN/6/20,"When he came near to the den to Daniel, he cried with a troubled voice. The king spoke and said to Daniel, “Daniel, servant of the living God, is your God, whom you serve continually, able to deliver you from the lions?”"
DAN,8,13,,,https://www.blueletterbible.org/esv/DAN/8/13,"Then I heard a holy one speaking; and another holy one said to that certain one who spoke, “How long will the vision about the continual burnt offering, and the disobedience that makes desolate, to give both the sanctuary and the army to be trodden under foot be?”"
DAN,10,17,,,https://www.blueletterbible.org/esv/DAN/10/17,"For how can the servant of this my lord talk with this my lord? For as for me, immediately there remained no strength in me. There was no breath left in me.”"
DAN,10,20,,,https://www.blueletterbible.org/esv/DAN/10/20,"Then he said, “Do you know why I have come to you? Now I will return to fight with the prince of Persia. When I go out, behold, the prince of Greece will come."
DAN,12,6,,,https://www.blueletterbible.org/esv/DAN/12/6,"One said to the man clothed in linen, who was above the waters of the river, “How long will it be to the end of these wonders?”"
DAN,12,8,,,https://www.blueletterbible.org/esv/DAN/12/8,"I heard, but I didn’t understand. Then I said, “My lord, what will be the outcome of these things?”"
HOS,4,16,,,https://www.blueletterbible.org/esv/HOS/4/16,"For Israel has behaved extremely stubbornly, like a stubborn heifer. Then how will Yahweh feed them like a lamb in a meadow?"
HOS,6,4,,,https://www.blueletterbible.org/esv/HOS/6/4,"“Ephraim, what shall I do to you? Judah, what shall I do to you? For your love is like a morning cloud, and like the dew that disappears early."
HOS,8,5,,,https://www.blueletterbible.org/esv/HOS/8/5,Let Samaria throw out his calf idol! My anger burns against them! How long will it be until they are capable of purity?
HOS,9,5,,,https://www.blueletterbible.org/esv/HOS/9/5,"What will you do in the day of solemn assembly, and in the day of the feast of Yahweh?"
HOS,9,14,,,https://www.blueletterbible.org/esv/HOS/9/14,Give them—Yahweh what will you give? Give them a miscarrying womb and dry breasts.
HOS,10,3,,,https://www.blueletterbible.org/esv/HOS/10/3,"Surely now they will say, “We have no king; for we don’t fear Yahweh; and the king, what can he do for us?”"
HOS,11,8,,,https://www.blueletterbible.org/esv/HOS/11/8,"“How can I give you up, Ephraim? How can I hand you over, Israel? How can I make you like Admah? How can I make you like Zeboiim? My heart is turned within me, my compassion is aroused."
HOS,13,10,,,https://www.blueletterbible.org/esv/HOS/13/10,"Where is your king now, that he may save you in all your cities? And your judges, of whom you said, ‘Give me a king and princes’?"
HOS,13,14,,,https://www.blueletterbible.org/esv/HOS/13/14,"I will ransom them from the power of Sheol. I will redeem them from death! Death, where are your plagues? Sheol, where is your destruction?    “Compassion will be hidden from my eyes."
HOS,14,8,,,https://www.blueletterbible.org/esv/HOS/14/8,"Ephraim, what have I to do any more with idols? I answer, and will take care of him. I am like a green cypress tree; from me your fruit is found.”"
HOS,14,9,,,https://www.blueletterbible.org/esv/HOS/14/9,"Who is wise, that he may understand these things? Who is prudent, that he may know them? For the ways of Yahweh are right, and the righteous walk in them, but the rebellious stumble in them."
JOL,1,2,,,https://www.blueletterbible.org/esv/JOL/1/2,"Hear this, you elders, And listen, all you inhabitants of the land! Has this ever happened in your days, or in the days of your fathers?"
JOL,1,16,,,https://www.blueletterbible.org/esv/JOL/1/16,"Isn’t the food cut off before our eyes, joy and gladness from the house of our God?"
JOL,2,11,,,https://www.blueletterbible.org/esv/JOL/2/11,"Yahweh thunders his voice before his army, for his forces are very great; for he is strong who obeys his command; for the day of Yahweh is great and very awesome, and who can endure it?"
JOL,2,14,,,https://www.blueletterbible.org/esv/JOL/2/14,"Who knows? He may turn and relent, and leave a blessing behind him, even a meal offering and a drink offering to Yahweh, your God."
JOL,2,17,,,https://www.blueletterbible.org/esv/JOL/2/17,"Let the priests, the ministers of Yahweh, weep between the porch and the altar, and let them say, “Spare your people, Yahweh, and don’t give your heritage to reproach, that the nations should rule over them. Why should they say among the peoples, ‘Where is their God?’ ”"
JOL,3,4,,,https://www.blueletterbible.org/esv/JOL/3/4,"“Yes, and what are you to me, Tyre and Sidon, and all the regions of Philistia? Will you repay me? And if you repay me, I will swiftly and speedily return your repayment on your own head."
AMO,2,11,,,https://www.blueletterbible.org/esv/AMO/2/11,"I raised up some of your sons for prophets, and some of your young men for Nazirites. Isn’t this true, you children of Israel?” says Yahweh."
AMO,3,3,,,https://www.blueletterbible.org/esv/AMO/3/3,"Do two walk together, unless they have agreed?"
AMO,3,4,,,https://www.blueletterbible.org/esv/AMO/3/4,"Will a lion roar in the thicket, when he has no prey? Does a young lion cry out of his den, if he has caught nothing?"
AMO,3,5,,,https://www.blueletterbible.org/esv/AMO/3/5,"Can a bird fall in a trap on the earth, where no snare is set for him? Does a snare spring up from the ground, when there is nothing to catch?"
AMO,3,6,,,https://www.blueletterbible.org/esv/AMO/3/6,"Does the trumpet alarm sound in a city, without the people being afraid? Does evil happen to a city, and Yahweh hasn’t done it?"
